Year,State,County,State FIPS Code,County FIPS Code,Combined FIPS Code,Birth Rate,Lower Confidence Limit,Upper Confidence Limit
2008,Georgia,Lowndes,13,185,13185,52.638982,48.911562,56.528419
2009,Georgia,Lowndes,13,185,13185,48.752297,45.237398,52.423713
2010,Georgia,Lowndes,13,185,13185,43.390202,40.161549,46.769319
2011,Georgia,Lowndes,13,185,13185,38.052953,35.115386,41.133564
2012,Georgia,Lowndes,13,185,13185,34.853098,32.070892,37.77528
2013,Georgia,Lowndes,13,185,13185,31.739866,29.060867,34.562439
2014,Georgia,Lowndes,13,185,13185,29.201953,26.542792,32.010028
2015,Georgia,Lowndes,13,185,13185,27.184707,24.300152,30.262565
2003,Georgia,Lumpkin,13,187,13187,25.179786,21.211813,29.576073
2004,Georgia,Lumpkin,13,187,13187,25.163683,21.521228,29.152212
2005,Georgia,Lumpkin,13,187,13187,24.895402,21.500108,28.591391
2006,Georgia,Lumpkin,13,187,13187,25.470158,22.133062,29.090513
2007,Georgia,Lumpkin,13,187,13187,25.641856,22.355832,29.201461
2008,Georgia,Lumpkin,13,187,13187,25.150543,21.948717,28.618494
2009,Georgia,Lumpkin,13,187,13187,23.991438,20.915526,27.326244
2010,Georgia,Lumpkin,13,187,13187,21.614549,18.785335,24.688825
2011,Georgia,Lumpkin,13,187,13187,20.155662,17.446794,23.106075
2012,Georgia,Lumpkin,13,187,13187,18.520046,15.94519,21.331876
2013,Georgia,Lumpkin,13,187,13187,16.792142,14.345267,19.475771
2014,Georgia,Lumpkin,13,187,13187,15.649589,13.222212,18.331712
2015,Georgia,Lumpkin,13,187,13187,14.638411,12.177527,17.392456
2003,Georgia,McDuffie,13,189,13189,72.953676,63.54658,83.108882
2004,Georgia,McDuffie,13,189,13189,72.373115,63.954091,81.37441
2005,Georgia,McDuffie,13,189,13189,71.923477,64.046028,80.321087
2006,Georgia,McDuffie,13,189,13189,73.081001,65.333687,81.330561
2007,Georgia,McDuffie,13,189,13189,73.232281,65.556063,81.405795
2008,Georgia,McDuffie,13,189,13189,71.750343,64.201121,79.793389
2009,Georgia,McDuffie,13,189,13189,69.221656,61.80388,77.136141
2010,Georgia,McDuffie,13,189,13189,62.632514,55.659311,70.096462
2011,Georgia,McDuffie,13,189,13189,57.489465,50.790018,64.684346
2012,Georgia,McDuffie,13,189,13189,54.028009,47.405804,61.16268
2013,Georgia,McDuffie,13,189,13189,48.712035,42.34503,55.607804
2014,Georgia,McDuffie,13,189,13189,44.450806,38.18435,51.289797
2015,Georgia,McDuffie,13,189,13189,40.384897,34.126612,47.30015
2003,Georgia,McIntosh,13,191,13191,55.128339,45.794528,65.527589
2004,Georgia,McIntosh,13,191,13191,55.044228,46.420193,64.539634
2005,Georgia,McIntosh,13,191,13191,54.897545,46.811638,63.732653
2006,Georgia,McIntosh,13,191,13191,57.980183,49.865014,66.797535
2007,Georgia,McIntosh,13,191,13191,59.320819,51.267117,68.048054
2008,Georgia,McIntosh,13,191,13191,58.786106,50.921204,67.298047
2009,Georgia,McIntosh,13,191,13191,57.210447,49.516566,65.544037
2010,Georgia,McIntosh,13,191,13191,53.229347,45.89681,61.194015
2011,Georgia,McIntosh,13,191,13191,49.475853,42.390968,57.204974
2012,Georgia,McIntosh,13,191,13191,47.600081,40.450357,55.44129
2013,Georgia,McIntosh,13,191,13191,43.794771,36.820451,51.501064
2014,Georgia,McIntosh,13,191,13191,40.868714,33.920879,48.620718
2015,Georgia,McIntosh,13,191,13191,38.115961,31.135794,46.006185
2003,Georgia,Macon,13,193,13193,59.865586,50.572179,70.093911
2004,Georgia,Macon,13,193,13193,58.575146,50.172079,67.729138
2005,Georgia,Macon,13,193,13193,57.048498,49.272821,65.480367
2006,Georgia,Macon,13,193,13193,59.070775,51.30277,67.469054
2007,Georgia,Macon,13,193,13193,60.618911,52.80353,69.055933
2008,Georgia,Macon,13,193,13193,60.799014,52.990151,69.228756
2009,Georgia,Macon,13,193,13193,59.567192,51.83863,67.919004
2010,Georgia,Macon,13,193,13193,55.247392,47.881434,63.230285
2011,Georgia,Macon,13,193,13193,52.087222,44.861691,59.950256
2012,Georgia,Macon,13,193,13193,49.680469,42.457273,57.578636
2013,Georgia,Macon,13,193,13193,46.005256,38.919124,53.806938
2014,Georgia,Macon,13,193,13193,43.155871,36.062168,51.034963
2015,Georgia,Macon,13,193,13193,39.946069,32.859912,47.916567
2003,Georgia,Madison,13,195,13195,54.391447,46.970697,62.460039
2004,Georgia,Madison,13,195,13195,54.108776,47.446215,61.276286
2005,Georgia,Madison,13,195,13195,52.599197,46.518514,59.113543
2006,Georgia,Madison,13,195,13195,53.296748,47.363035,59.642978
2007,Georgia,Madison,13,195,13195,53.259916,47.429487,59.492865
2008,Georgia,Madison,13,195,13195,52.115275,46.41335,58.21401
2009,Georgia,Madison,13,195,13195,51.072306,45.426164,57.118199
2010,Georgia,Madison,13,195,13195,47.844063,42.431328,53.651365
2011,Georgia,Madison,13,195,13195,45.028934,39.76785,50.685597
2012,Georgia,Madison,13,195,13195,42.962389,37.731485,48.599573
2013,Georgia,Madison,13,195,13195,40.14884,34.979457,45.743246
2014,Georgia,Madison,13,195,13195,36.907309,31.784478,42.492645
2015,Georgia,Madison,13,195,13195,34.073121,28.858131,39.831545
2003,Georgia,Marion,13,197,13197,70.498258,58.303641,84.073228
2004,Georgia,Marion,13,197,13197,70.239195,58.875984,82.750707
2005,Georgia,Marion,13,197,13197,68.60825,58.037422,80.177574
2006,Georgia,Marion,13,197,13197,70.087129,59.701405,81.403223
2007,Georgia,Marion,13,197,13197,71.268692,60.984962,82.440441
2008,Georgia,Marion,13,197,13197,70.492023,60.397567,81.453038
2009,Georgia,Marion,13,197,13197,68.228366,58.357855,78.96279
2010,Georgia,Marion,13,197,13197,62.116589,52.875521,72.20406
2011,Georgia,Marion,13,197,13197,57.873244,48.921099,67.694875
2012,Georgia,Marion,13,197,13197,54.799402,45.930439,64.585876
2013,Georgia,Marion,13,197,13197,49.718572,41.217725,59.176816
2014,Georgia,Marion,13,197,13197,45.955759,37.621216,55.322924
2015,Georgia,Marion,13,197,13197,42.758253,34.491174,52.165343
2003,Georgia,Meriwether,13,199,13199,62.583445,54.088739,71.804468
2004,Georgia,Meriwether,13,199,13199,62.223887,54.592539,70.421492
2005,Georgia,Meriwether,13,199,13199,61.300273,54.208509,68.889821
2006,Georgia,Meriwether,13,199,13199,63.042572,55.973325,70.599702
2007,Georgia,Meriwether,13,199,13199,62.85044,55.858882,70.326114
2008,Georgia,Meriwether,13,199,13199,60.741653,53.920777,68.042962
2009,Georgia,Meriwether,13,199,13199,58.616982,51.888559,65.832432
2010,Georgia,Meriwether,13,199,13199,53.38559,47.007364,60.250175
2011,Georgia,Meriwether,13,199,13199,49.296092,43.124238,55.96409
2012,Georgia,Meriwether,13,199,13199,47.468283,41.230865,54.230378
2013,Georgia,Meriwether,13,199,13199,43.497259,37.440594,50.098701
2014,Georgia,Meriwether,13,199,13199,40.291957,34.278413,46.896491
2015,Georgia,Meriwether,13,199,13199,37.352593,31.264486,44.123855
2003,Georgia,Miller,13,201,13201,57.139803,45.685641,70.101533
2004,Georgia,Miller,13,201,13201,55.371648,44.788692,67.219172
2005,Georgia,Miller,13,201,13201,54.656244,44.567549,65.882174
2006,Georgia,Miller,13,201,13201,57.949801,47.53234,69.488587
2007,Georgia,Miller,13,201,13201,59.705179,49.116532,71.410131
2008,Georgia,Miller,13,201,13201,59.306973,48.804559,70.917168
2009,Georgia,Miller,13,201,13201,57.03875,46.826678,68.353074
2010,Georgia,Miller,13,201,13201,53.104044,43.403401,63.892188
2011,Georgia,Miller,13,201,13201,49.124687,39.897674,59.43934
2012,Georgia,Miller,13,201,13201,46.713721,37.639551,56.924064
2013,Georgia,Miller,13,201,13201,42.505566,33.905066,52.269839
2014,Georgia,Miller,13,201,13201,39.147241,30.881453,48.625698
2015,Georgia,Miller,13,201,13201,36.260991,28.246626,45.562527
2003,Georgia,Mitchell,13,205,13205,78.113208,68.167811,88.829934
2004,Georgia,Mitchell,13,205,13205,80.210857,71.060558,89.973982
2005,Georgia,Mitchell,13,205,13205,81.446957,72.743369,90.705477
2006,Georgia,Mitchell,13,205,13205,85.994507,77.191994,95.340233
2007,Georgia,Mitchell,13,205,13205,89.460334,80.501519,98.962745
2008,Georgia,Mitchell,13,205,13205,88.705565,79.786315,98.172745
2009,Georgia,Mitchell,13,205,13205,82.511764,73.978022,91.591502
2010,Georgia,Mitchell,13,205,13205,72.265765,64.460702,80.598171
2011,Georgia,Mitchell,13,205,13205,64.626108,57.297186,72.477355
2012,Georgia,Mitchell,13,205,13205,61.059585,53.783327,68.878335
2013,Georgia,Mitchell,13,205,13205,56.113717,49.017849,63.769784
2014,Georgia,Mitchell,13,205,13205,51.563223,44.536284,59.198321
2015,Georgia,Mitchell,13,205,13205,47.432246,40.290152,55.290621
2003,Georgia,Monroe,13,207,13207,36.711475,30.883425,43.161511
2004,Georgia,Monroe,13,207,13207,36.033888,30.754864,41.810581
2005,Georgia,Monroe,13,207,13207,34.725833,29.907939,39.970024
2006,Georgia,Monroe,13,207,13207,35.778571,30.988705,40.977545
2007,Georgia,Monroe,13,207,13207,36.55029,31.746012,41.758733
2008,Georgia,Monroe,13,207,13207,36.018862,31.301071,41.133736
2009,Georgia,Monroe,13,207,13207,34.660907,30.070881,39.643755
2010,Georgia,Monroe,13,207,13207,31.597362,27.30675,36.267709
2011,Georgia,Monroe,13,207,13207,29.45103,25.312739,33.970881
2012,Georgia,Monroe,13,207,13207,27.644712,23.592062,32.089228
2013,Georgia,Monroe,13,207,13207,25.089974,21.20778,29.372785
2014,Georgia,Monroe,13,207,13207,23.25064,19.411921,27.523788
2015,Georgia,Monroe,13,207,13207,21.522566,17.685245,25.850671
2003,Georgia,Montgomery,13,209,13209,54.794389,45.152808,65.558797
2004,Georgia,Montgomery,13,209,13209,53.574287,44.728984,63.339906
2005,Georgia,Montgomery,13,209,13209,51.501783,43.365282,60.433453
2006,Georgia,Montgomery,13,209,13209,52.997488,44.875965,61.8841
2007,Georgia,Montgomery,13,209,13209,54.136333,45.981875,63.045534
2008,Georgia,Montgomery,13,209,13209,53.13094,45.144269,61.859808
2009,Georgia,Montgomery,13,209,13209,51.467036,43.652649,60.020503
2010,Georgia,Montgomery,13,209,13209,47.861909,40.426712,56.025701
2011,Georgia,Montgomery,13,209,13209,45.169794,37.930374,53.14985
2012,Georgia,Montgomery,13,209,13209,43.198248,36.004985,51.165891
2013,Georgia,Montgomery,13,209,13209,39.366704,32.490163,47.038658
2014,Georgia,Montgomery,13,209,13209,36.416719,29.696639,43.987389
2015,Georgia,Montgomery,13,209,13209,33.967433,27.298895,41.578886
2003,Georgia,Morgan,13,211,13211,42.471359,35.232125,50.553458
2004,Georgia,Morgan,13,211,13211,42.357447,35.667403,49.735963
2005,Georgia,Morgan,13,211,13211,41.115565,34.984457,47.830232
2006,Georgia,Morgan,13,211,13211,42.002679,36.009501,48.536614
2007,Georgia,Morgan,13,211,13211,42.347797,36.475799,48.733707
2008,Georgia,Morgan,13,211,13211,41.9681,36.216888,48.218306
2009,Georgia,Morgan,13,211,13211,40.361987,34.802725,46.409126
2010,Georgia,Morgan,13,211,13211,37.463932,32.195043,43.21037
2011,Georgia,Morgan,13,211,13211,34.919071,29.854592,40.461148
2012,Georgia,Morgan,13,211,13211,33.516283,28.462069,39.068996
2013,Georgia,Morgan,13,211,13211,31.16136,26.223746,36.618581
2014,Georgia,Morgan,13,211,13211,29.305336,24.38367,34.790634
2015,Georgia,Morgan,13,211,13211,27.574586,22.609861,33.176056
2003,Georgia,Murray,13,213,13213,87.825365,78.520065,97.71011
2004,Georgia,Murray,13,213,13213,87.163694,79.041917,95.722844
2005,Georgia,Murray,13,213,13213,85.996771,78.439795,93.950245
2006,Georgia,Murray,13,213,13213,87.277951,79.807851,95.132634
2007,Georgia,Murray,13,213,13213,85.742824,78.397085,93.470038
2008,Georgia,Murray,13,213,13213,79.000839,72.094539,86.276284
2009,Georgia,Murray,13,213,13213,71.393987,64.948997,78.198952
2010,Georgia,Murray,13,213,13213,62.527393,56.654718,68.746515
2011,Georgia,Murray,13,213,13213,57.574887,51.953614,63.54421
2012,Georgia,Murray,13,213,13213,54.997077,49.41607,60.935113
2013,Georgia,Murray,13,213,13213,51.5817,46.081966,57.446359
2014,Georgia,Murray,13,213,13213,46.942414,41.525619,52.746257
2015,Georgia,Murray,13,213,13213,43.614124,37.952093,49.753086
2003,Georgia,Muscogee,13,215,13215,70.46815,65.560601,75.562467
2004,Georgia,Muscogee,13,215,13215,70.984512,66.634255,75.486988
2005,Georgia,Muscogee,13,215,13215,68.197839,64.091456,72.447759
2006,Georgia,Muscogee,13,215,13215,69.629076,65.520254,73.877225
2007,Georgia,Muscogee,13,215,13215,72.153132,67.959151,76.486684
2008,Georgia,Muscogee,13,215,13215,73.204311,68.977517,77.571273
2009,Georgia,Muscogee,13,215,13215,70.915476,66.794538,75.174666
2010,Georgia,Muscogee,13,215,13215,62.663816,58.875756,66.585951
2011,Georgia,Muscogee,13,215,13215,57.373595,53.747856,61.13623
2012,Georgia,Muscogee,13,215,13215,52.496755,49.085979,56.040023
2013,Georgia,Muscogee,13,215,13215,46.952737,43.765416,50.27043
2014,Georgia,Muscogee,13,215,13215,44.964055,41.707787,48.362156
2015,Georgia,Muscogee,13,215,13215,42.887211,39.269919,46.684641
2003,Georgia,Newton,13,217,13217,55.834923,50.285588,61.717134
2004,Georgia,Newton,13,217,13217,54.203791,49.508713,59.143442
2005,Georgia,Newton,13,217,13217,52.428847,48.149425,56.92506
2006,Georgia,Newton,13,217,13217,52.74235,48.591003,57.096654
2007,Georgia,Newton,13,217,13217,53.65887,49.541266,57.972212
2008,Georgia,Newton,13,217,13217,51.451429,47.509508,55.580942
2009,Georgia,Newton,13,217,13217,48.606893,44.830014,52.567632
2010,Georgia,Newton,13,217,13217,43.154754,39.701347,46.783405
2011,Georgia,Newton,13,217,13217,38.298444,35.125851,41.638959
2012,Georgia,Newton,13,217,13217,34.586292,31.618649,37.716536
2013,Georgia,Newton,13,217,13217,31.717461,28.869071,34.728482
2014,Georgia,Newton,13,217,13217,29.084701,26.282869,32.053292
2015,Georgia,Newton,13,217,13217,27.571271,24.533854,30.820193
2003,Georgia,Oconee,13,219,13219,16.307276,13.331744,19.664251
2004,Georgia,Oconee,13,219,13219,15.639367,12.957535,18.628361
2005,Georgia,Oconee,13,219,13219,15.183084,12.694601,17.937951
2006,Georgia,Oconee,13,219,13219,15.706139,13.212134,18.456553
2007,Georgia,Oconee,13,219,13219,15.585983,13.152312,18.265772
2008,Georgia,Oconee,13,219,13219,15.035549,12.696848,17.610848
2009,Georgia,Oconee,13,219,13219,14.070174,11.863407,16.503399
2010,Georgia,Oconee,13,219,13219,12.633449,10.613122,14.866935
2011,Georgia,Oconee,13,219,13219,11.436686,9.55659,13.522168
2012,Georgia,Oconee,13,219,13219,10.597428,8.793645,12.607052
2013,Georgia,Oconee,13,219,13219,9.488254,7.802075,11.378978
2014,Georgia,Oconee,13,219,13219,8.716238,7.086944,10.559722
2015,Georgia,Oconee,13,219,13219,8.080008,6.478791,9.914934
2003,Georgia,Oglethorpe,13,221,13221,39.088105,31.932455,47.151977
2004,Georgia,Oglethorpe,13,221,13221,39.384695,32.631565,46.900919
2005,Georgia,Oglethorpe,13,221,13221,38.886512,32.550824,45.884573
2006,Georgia,Oglethorpe,13,221,13221,40.139867,33.857276,47.043541
2007,Georgia,Oglethorpe,13,221,13221,41.095842,34.833167,47.958415
2008,Georgia,Oglethorpe,13,221,13221,41.161222,34.977166,47.929191
2009,Georgia,Oglethorpe,13,221,13221,40.354212,34.298775,46.982221
2010,Georgia,Oglethorpe,13,221,13221,37.99274,32.222472,44.318278
2011,Georgia,Oglethorpe,13,221,13221,36.494815,30.815885,42.738462
2012,Georgia,Oglethorpe,13,221,13221,36.154725,30.334347,42.580337
2013,Georgia,Oglethorpe,13,221,13221,33.723278,28.039587,40.039156
2014,Georgia,Oglethorpe,13,221,13221,31.597715,25.973828,37.903969
2015,Georgia,Oglethorpe,13,221,13221,29.87701,24.206834,36.318323
2003,Georgia,Paulding,13,223,13223,34.430812,30.591434,38.541513
2004,Georgia,Paulding,13,223,13223,32.751069,29.54655,36.150273
2005,Georgia,Paulding,13,223,13223,30.580061,27.776715,33.547785
2006,Georgia,Paulding,13,223,13223,30.956677,28.231821,33.836691
2007,Georgia,Paulding,13,223,13223,30.833685,28.186577,33.627585
2008,Georgia,Paulding,13,223,13223,29.233161,26.731383,31.873625
2009,Georgia,Paulding,13,223,13223,26.37011,24.081174,28.788214
2010,Georgia,Paulding,13,223,13223,23.219203,21.156382,25.402096
2011,Georgia,Paulding,13,223,13223,21.522061,19.565475,23.59596
2012,Georgia,Paulding,13,223,13223,20.310173,18.419715,22.315709
2013,Georgia,Paulding,13,223,13223,18.691922,16.880547,20.616513
2014,Georgia,Paulding,13,223,13223,17.085469,15.308426,18.978877
2015,Georgia,Paulding,13,223,13223,15.956695,14.071555,17.986145
2003,Georgia,Peach,13,225,13225,47.886768,41.430321,54.906345
2004,Georgia,Peach,13,225,13225,46.852228,41.153574,52.982912
2005,Georgia,Peach,13,225,13225,46.397405,41.11222,52.062639
2006,Georgia,Peach,13,225,13225,47.290348,42.154857,52.781601
2007,Georgia,Peach,13,225,13225,46.180001,41.321817,51.364148
2008,Georgia,Peach,13,225,13225,43.629141,39.088469,48.471695
2009,Georgia,Peach,13,225,13225,41.277196,36.950572,45.894491
2010,Georgia,Peach,13,225,13225,37.445415,33.408286,41.763611
2011,Georgia,Peach,13,225,13225,34.028073,30.201073,38.133132
2012,Georgia,Peach,13,225,13225,32.497374,28.647075,36.641188
2013,Georgia,Peach,13,225,13225,29.127482,25.424827,33.134929
2014,Georgia,Peach,13,225,13225,26.775306,23.072337,30.817129
2015,Georgia,Peach,13,225,13225,24.854647,21.041725,29.07398
2003,Georgia,Pickens,13,227,13227,53.40774,45.910795,61.58435
2004,Georgia,Pickens,13,227,13227,53.90372,47.069467,61.27393
2005,Georgia,Pickens,13,227,13227,53.410027,47.061038,60.223247
2006,Georgia,Pickens,13,227,13227,56.721811,50.259511,63.640837
2007,Georgia,Pickens,13,227,13227,57.908607,51.429154,64.842447
2008,Georgia,Pickens,13,227,13227,55.418264,49.181549,62.101011
2009,Georgia,Pickens,13,227,13227,52.664097,46.645844,59.122871
2010,Georgia,Pickens,13,227,13227,48.628643,42.940567,54.744774
2011,Georgia,Pickens,13,227,13227,45.377932,39.899173,51.282363
2012,Georgia,Pickens,13,227,13227,43.578901,38.11895,49.475193
2013,Georgia,Pickens,13,227,13227,40.199503,34.903014,45.942035
2014,Georgia,Pickens,13,227,13227,38.37678,32.970687,44.277231
2015,Georgia,Pickens,13,227,13227,36.146813,30.565288,42.313286
2003,Georgia,Pierce,13,229,13229,78.147237,67.348564,89.871821
2004,Georgia,Pierce,13,229,13229,79.669027,69.662582,90.425255
2005,Georgia,Pierce,13,229,13229,78.366846,69.092376,88.2976
2006,Georgia,Pierce,13,229,13229,80.046909,70.926662,89.794412
2007,Georgia,Pierce,13,229,13229,81.263373,72.190949,90.95201
2008,Georgia,Pierce,13,229,13229,79.236209,70.390286,88.690666
2009,Georgia,Pierce,13,229,13229,75.673987,67.13726,84.808245
2010,Georgia,Pierce,13,229,13229,69.76213,61.72439,78.377445
2011,Georgia,Pierce,13,229,13229,65.036223,57.296772,73.352056
2012,Georgia,Pierce,13,229,13229,61.34426,53.737809,69.539364
2013,Georgia,Pierce,13,229,13229,56.755529,49.359148,64.753626
2014,Georgia,Pierce,13,229,13229,53.739537,46.259327,61.879822
2015,Georgia,Pierce,13,229,13229,50.753904,43.018365,59.270754
2003,Georgia,Pike,13,231,13231,37.271205,30.881897,44.413476
2004,Georgia,Pike,13,231,13231,37.183639,31.262084,43.723081
2005,Georgia,Pike,13,231,13231,36.987727,31.418852,43.094803
2006,Georgia,Pike,13,231,13231,38.89193,33.278901,45.021162
2007,Georgia,Pike,13,231,13231,40.059187,34.432035,46.190547
2008,Georgia,Pike,13,231,13231,39.824154,34.298763,45.839577
2009,Georgia,Pike,13,231,13231,38.216237,32.90482,44.001271
2010,Georgia,Pike,13,231,13231,34.662019,29.762374,40.009594
2011,Georgia,Pike,13,231,13231,31.837049,27.208397,36.903891
2012,Georgia,Pike,13,231,13231,30.393932,25.815771,35.42222
2013,Georgia,Pike,13,231,13231,27.980982,23.565332,32.856473
2014,Georgia,Pike,13,231,13231,26.090533,21.726646,30.948859
2015,Georgia,Pike,13,231,13231,24.519819,20.119081,29.481623
2003,Georgia,Polk,13,233,13233,86.771011,77.457987,96.670738
2004,Georgia,Polk,13,233,13233,85.454672,77.349296,94.003244
2005,Georgia,Polk,13,233,13233,84.42903,76.840738,92.42563
2006,Georgia,Polk,13,233,13233,87.689068,80.036052,95.744067
2007,Georgia,Polk,13,233,13233,91.563818,83.692152,99.842979
2008,Georgia,Polk,13,233,13233,88.042344,80.395776,96.091572
2009,Georgia,Polk,13,233,13233,79.337042,72.240954,86.822144
2010,Georgia,Polk,13,233,13233,71.260873,64.657297,78.245415
2011,Georgia,Polk,13,233,13233,66.313703,59.947605,73.064034
2012,Georgia,Polk,13,233,13233,62.535482,56.300035,69.159764
2013,Georgia,Polk,13,233,13233,55.402753,49.568508,61.616073
2014,Georgia,Polk,13,233,13233,52.496048,46.550486,58.853048
2015,Georgia,Polk,13,233,13233,49.706334,43.384641,56.539535
2003,Georgia,Pulaski,13,235,13235,51.926439,42.541312,62.4575
2004,Georgia,Pulaski,13,235,13235,52.137862,43.310468,61.92458
2005,Georgia,Pulaski,13,235,13235,52.729962,44.242278,62.072039
2006,Georgia,Pulaski,13,235,13235,55.623539,47.017425,65.048117
2007,Georgia,Pulaski,13,235,13235,57.65096,48.95407,67.148074
2008,Georgia,Pulaski,13,235,13235,56.365932,47.926435,65.57862
